Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
6038,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,OFF-BI-10000315,113.94,6,0,54.6912
6039,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,OFF-ST-10002583,129.92,4,0,5.1968
6040,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,OFF-AR-10003469,5.28,3,0,2.5344
6041,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,FA-14230,TEC-PH-10001817,859.2,3,0.2,75.18
6042,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,FA-14230,TEC-MA-10001031,506.28,3,0.2,177.198
6043,CA-2016-117912,2016-02-04,2016-02-08,Standard Class,TB-21520,FUR-FU-10002088,14.368,2,0.2,3.9512
6044,CA-2017-145702,2017-05-19,2017-05-24,Second Class,AH-10075,FUR-CH-10001482,314.352,3,0.2,-35.3646
6045,CA-2017-145702,2017-05-19,2017-05-24,Second Class,AH-10075,OFF-PA-10001526,27.888,7,0.2,10.1094
6046,CA-2015-113215,2015-09-03,2015-09-08,Standard Class,CP-12085,FUR-FU-10002937,238.152,3,0.2,89.307
6047,CA-2016-154662,2016-06-09,2016-06-16,Standard Class,BF-11215,FUR-TA-10001771,692.94,3,0,173.235
6048,CA-2015-105571,2015-11-07,2015-11-11,Standard Class,CP-12340,OFF-BI-10003305,16.146,9,0.7,-12.9168
6049,CA-2015-105571,2015-11-07,2015-11-11,Standard Class,CP-12340,OFF-BI-10001359,1345.485,5,0.7,-1031.5385
6050,CA-2016-152765,2016-06-15,2016-06-18,First Class,LS-17245,OFF-PA-10000483,173.488,7,0.2,54.215
6051,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,OFF-AR-10000658,57.75,5,0,16.17
6052,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,OFF-AP-10001205,272.4,5,0,76.272
6053,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,OFF-PA-10002586,11.952,3,0.2,4.0338
6054,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,FUR-FU-10004963,28,4,0.2,7.7
6055,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,OFF-BI-10002071,12.201,7,0.7,-9.7608
6056,CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,OFF-BI-10001617,2.068,1,0.8,-3.4122
6057,CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,OFF-PA-10004665,83.84,8,0.2,30.392
6058,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,OFF-EN-10001990,11.36,2,0,5.3392
6059,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,OFF-PA-10000587,36.4,5,0,17.472
6060,CA-2014-138072,2014-12-30,2015-01-03,Standard Class,GA-14725,TEC-AC-10004859,27.968,2,0.2,6.992
6061,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,OFF-ST-10001476,142.04,4,0,38.3508
6062,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,OFF-AR-10002804,14.67,3,0,6.0147
6063,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,TEC-CO-10004202,1199.96,5,0.2,224.9925
6064,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,OFF-PA-10001307,12.6,3,0,6.174
6065,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,OFF-PA-10001667,17.94,3,0,8.073
6066,CA-2015-119942,2015-04-05,2015-04-07,First Class,TT-21070,OFF-LA-10001569,23.904,6,0.2,7.7688
6067,CA-2015-151547,2015-01-17,2015-01-23,Standard Class,AH-10465,OFF-SU-10000898,88.96,8,0.2,10.008
6068,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,FUR-CH-10000225,518.272,8,0.2,-97.176
6069,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,FUR-FU-10002191,6.98,1,0,3.3504
6070,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61
6071,CA-2017-167542,2017-08-13,2017-08-20,Standard Class,KD-16495,OFF-LA-10004093,17.544,3,0.2,5.9211
6072,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,OFF-ST-10000025,152.688,2,0.2,-26.7204
6073,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,OFF-FA-10001561,3.488,2,0.2,0.5668
6074,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,OFF-SU-10001225,5.888,2,0.2,-1.3248
6075,CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,OFF-BI-10001718,153.552,3,0.2,51.8238
6076,CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,OFF-ST-10002756,270.62,2,0,2.7062
6077,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,TEC-AC-10001432,468.9,6,0,206.316
6078,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,TEC-AC-10003399,72.48,2,0,30.4416
6079,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,OFF-SU-10001574,10.95,3,0,3.285
6080,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,FUR-FU-10004864,191.82,3,0,61.3824
6081,CA-2017-154676,2017-08-05,2017-08-08,First Class,NZ-18565,OFF-ST-10001172,151.056,9,0.2,7.5528
6082,US-2014-165589,2014-02-18,2014-02-18,Same Day,TB-21595,FUR-FU-10002396,25.16,5,0.6,-11.322
6083,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,OFF-BI-10004040,6.216,6,0.8,-9.6348
6084,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,OFF-AR-10003481,23.616,9,0.2,2.6568
6085,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,TEC-AC-10000387,24.032,2,0.2,-0.6008
6086,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,OFF-LA-10000262,2.088,1,0.2,0.6786
6087,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,OFF-BI-10003196,4.488,6,0.8,-6.732
6088,CA-2015-114048,2015-12-14,2015-12-18,Standard Class,EH-13945,FUR-FU-10004351,29.22,3,0,12.8568
6089,CA-2015-137281,2015-06-13,2015-06-17,Standard Class,BF-10975,OFF-PA-10001870,6.48,1,0,3.1104
6090,US-2017-162068,2017-12-28,2017-12-31,Second Class,PC-18745,OFF-BI-10002813,1.188,2,0.7,-0.99
6091,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,FUR-CH-10003846,272.646,3,0.1,18.1764
6092,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,TEC-AC-10002647,212.8,2,0,95.76
6093,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,OFF-PA-10000807,38.52,9,0,18.1044
6094,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,TEC-AC-10001465,72.64,2,0,21.792
6095,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,OFF-ST-10000615,45.4,4,0,12.712
6096,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,OFF-PA-10002713,13.76,2,0,6.3296
6097,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,FUR-CH-10003061,80.991,1,0.1,8.0991
6098,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,OFF-BI-10000343,11.784,3,0.2,3.9771
6099,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,OFF-FA-10000304,4.36,2,0,1.7876
6100,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,FUR-CH-10004086,2888.127,11,0.1,609.7157
6101,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,TEC-PH-10002885,1299.66,2,0,350.9082
6102,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,FUR-CH-10001215,2254.41,5,0.1,375.735
6103,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,TEC-PH-10000215,104.85,3,0,28.3095
6104,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,TEC-AC-10001998,59.97,3,0,20.3898
6105,US-2017-132381,2017-08-22,2017-08-24,First Class,Dp-13240,FUR-TA-10002356,314.532,2,0.4,-83.8752
6106,CA-2015-147011,2015-06-18,2015-06-22,Standard Class,HR-14830,OFF-AR-10002399,13.632,4,0.2,3.5784
6107,CA-2014-120852,2014-12-20,2014-12-25,Standard Class,WB-21850,OFF-AP-10001563,19.432,2,0.8,-49.5516
6108,CA-2014-120852,2014-12-20,2014-12-25,Standard Class,WB-21850,TEC-AC-10004510,65.44,5,0.2,-8.18
6109,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,AS-10090,OFF-LA-10001982,6,2,0.2,2.1
6110,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,AS-10090,OFF-BI-10004141,1.908,3,0.8,-3.2436
6111,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,FUR-CH-10004495,1474.802,7,0.3,-21.0686
6112,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,OFF-AP-10002311,110.096,2,0.2,33.0288
6113,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,OFF-FA-10000585,16.752,6,0.2,5.4444
6114,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,FUR-CH-10000454,1537.074,9,0.3,0
6115,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,FUR-CH-10003746,449.372,2,0.3,-12.8392
6116,CA-2016-133802,2016-03-14,2016-03-20,Standard Class,SP-20650,OFF-BI-10003291,41.904,6,0.2,14.1426
6117,US-2016-113677,2016-11-13,2016-11-19,Standard Class,CM-12655,TEC-PH-10002114,2279.96,4,0,592.7896
6118,US-2016-113677,2016-11-13,2016-11-19,Standard Class,CM-12655,OFF-LA-10001569,14.94,3,0,6.8724
6119,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,TEC-PH-10001425,191.976,3,0.2,19.1976
6120,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,OFF-AR-10001915,23.832,3,0.2,6.5538
6121,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,FUR-FU-10004864,409.216,8,0.2,61.3824
6122,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,FUR-BO-10001972,72.588,2,0.7,-128.2388
6123,CA-2017-152660,2017-12-04,2017-12-09,Standard Class,CB-12415,OFF-ST-10000532,61.568,2,0.2,4.6176
6124,CA-2015-142139,2015-08-31,2015-09-05,Standard Class,SD-20485,OFF-PA-10003883,20.96,4,0.2,6.812
6125,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,TEC-AC-10003038,44.75,5,0,8.5025
6126,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,OFF-PA-10001593,11.96,2,0,5.382
6127,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,OFF-BI-10002049,3.912,1,0.2,1.2714
6128,CA-2016-124100,2016-03-31,2016-04-06,Standard Class,EH-13990,FUR-CH-10003817,327.996,6,0.1,54.666
6129,US-2014-158400,2014-10-25,2014-10-28,First Class,AH-10030,OFF-BI-10002353,49.408,4,0.2,18.528
6130,CA-2017-162033,2017-03-26,2017-04-02,Standard Class,EM-14200,TEC-AC-10003116,53.25,3,0,20.7675
6131,CA-2017-162033,2017-03-26,2017-04-02,Standard Class,EM-14200,OFF-FA-10003021,3.76,2,0,1.316
6132,CA-2014-163447,2014-12-27,2014-12-31,Standard Class,TB-21190,FUR-CH-10004477,767.214,14,0.1,161.9674
6133,CA-2017-145737,2017-09-15,2017-09-20,Standard Class,AB-10165,OFF-PA-10001033,163.96,5,0.2,59.4355
6134,CA-2016-148096,2016-08-16,2016-08-19,First Class,AO-10810,FUR-TA-10004152,161.28,2,0.2,12.096
6135,CA-2016-146766,2016-11-04,2016-11-04,Same Day,TT-21220,OFF-AR-10002135,192.8,4,0,55.912
6136,CA-2015-105613,2015-10-18,2015-10-22,Standard Class,KN-16705,TEC-AC-10000521,27.696,3,0.2,3.462
6137,CA-2015-105613,2015-10-18,2015-10-22,Standard Class,KN-16705,OFF-AP-10000026,73.164,6,0.8,-186.5682
6138,US-2016-142251,2016-10-31,2016-11-04,Second Class,FO-14305,OFF-PA-10002986,32.064,6,0.2,11.2224
6139,CA-2014-131247,2014-03-30,2014-04-04,Standard Class,GA-14725,FUR-BO-10001337,205.666,2,0.15,-12.098
6140,US-2015-113593,2015-04-18,2015-04-20,First Class,NC-18415,OFF-ST-10000532,115.44,3,0,30.0144
6141,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,OFF-PA-10001497,274.8,5,0,134.652
6142,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,OFF-ST-10002554,195.64,4,0,3.9128
6143,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,TEC-PH-10001336,257.98,2,0,74.8142
6144,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,OFF-AR-10002987,119.04,6,0,48.8064
6145,CA-2017-151190,2017-06-27,2017-07-01,Standard Class,GT-14710,OFF-PA-10000575,20.07,3,0,9.2322
6146,CA-2014-133543,2014-12-22,2014-12-26,Standard Class,KM-16660,OFF-AR-10003394,11.76,4,0,3.1752
6147,CA-2017-105130,2017-11-21,2017-11-25,Standard Class,PJ-18835,OFF-AR-10003394,11.76,4,0,3.1752
6148,CA-2017-105130,2017-11-21,2017-11-25,Standard Class,PJ-18835,OFF-BI-10001191,40.736,2,0.2,14.7668
6149,CA-2016-161928,2016-06-27,2016-06-29,Second Class,AC-10660,TEC-PH-10003484,201.584,2,0.2,12.599
6150,CA-2017-101322,2017-12-28,2017-12-31,First Class,JG-15310,FUR-CH-10003968,340.704,6,0.2,-34.0704
6151,US-2016-106600,2016-04-08,2016-04-11,First Class,RM-19375,FUR-BO-10001608,354.9,5,0,88.725
6152,CA-2014-111871,2014-03-18,2014-03-21,Second Class,EK-13795,FUR-BO-10004218,1198.33,10,0.15,70.49
6153,CA-2017-139437,2017-07-03,2017-07-08,Standard Class,RD-19585,OFF-ST-10002485,87.92,4,0,0.8792
6154,CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,FUR-FU-10001876,51.968,2,0.2,10.3936
6155,CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,OFF-ST-10002370,51.336,3,0.2,5.7753
6156,CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,OFF-ST-10000142,332.704,1,0.2,33.2704
6157,CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,FUR-FU-10004671,42.408,3,0.2,9.5418
6158,CA-2016-104150,2016-08-03,2016-08-05,Second Class,AG-10330,OFF-EN-10002504,81.54,3,0,38.3238
6159,CA-2016-104150,2016-08-03,2016-08-05,Second Class,AG-10330,TEC-AC-10004803,167.28,12,0,23.4192
6160,CA-2016-161025,2016-12-03,2016-12-09,Standard Class,GM-14440,OFF-ST-10001932,772.68,4,0,108.1752
6161,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,TEC-PH-10004667,323.976,3,0.2,28.3479
6162,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,OFF-LA-10000443,11.808,4,0.2,3.9852
6163,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,OFF-ST-10000918,26.16,3,0.2,1.962
6164,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,OFF-BI-10001196,33.57,5,0.7,-25.737
6165,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,FUR-FU-10003981,4.992,3,0.2,1.3728
6166,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,FUR-FU-10002508,20.016,3,0.2,5.5044
6167,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,TEC-AC-10002647,170.24,2,0.2,53.2
6168,CA-2015-142433,2015-04-20,2015-04-25,Standard Class,ES-14020,OFF-PA-10002377,117.456,3,0.2,44.046
6169,CA-2015-132815,2015-09-19,2015-09-22,Second Class,RW-19540,OFF-PA-10004530,22.96,2,0,11.2504
6170,CA-2014-101266,2014-08-27,2014-08-30,Second Class,MM-17920,OFF-PA-10002986,13.36,2,0,6.4128
6171,CA-2016-141523,2016-12-19,2016-12-24,Second Class,MH-17440,OFF-BI-10000948,34.248,3,0.2,11.5587
6172,CA-2016-141523,2016-12-19,2016-12-24,Second Class,MH-17440,OFF-AR-10001545,3.52,2,0,1.0208
6173,US-2014-106299,2014-08-02,2014-08-08,Standard Class,NZ-18565,OFF-BI-10001758,26.7,5,0,12.549
6174,US-2014-106299,2014-08-02,2014-08-08,Standard Class,NZ-18565,TEC-AC-10003237,21.2,2,0,9.116
6175,US-2014-106299,2014-08-02,2014-08-08,Standard Class,NZ-18565,OFF-ST-10002011,838.38,2,0,226.3626
6176,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,FUR-CH-10000309,1690.04,4,0,422.51
6177,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-ST-10002444,85.96,7,0,24.0688
6178,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-EN-10001453,121.96,2,0,57.3212
6179,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-PA-10001801,23.92,4,0,11.7208
6180,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-ST-10000563,63.96,2,0,6.396
6181,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,TEC-PH-10000369,629.95,5,0,176.386
6182,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,TEC-PH-10002538,113.73,3,0,32.9817
6183,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-BI-10000050,14.6,2,0,6.862
6184,CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,OFF-ST-10004186,887.84,8,0,17.7568
6185,CA-2016-143609,2016-12-11,2016-12-13,First Class,DB-13270,FUR-CH-10004218,403.92,5,0.2,25.245
6186,CA-2015-138331,2015-08-07,2015-08-12,Standard Class,JK-15625,OFF-AR-10002952,106.8,10,0.2,10.68
6187,CA-2015-138954,2015-11-15,2015-11-17,First Class,MH-17785,OFF-ST-10003058,70.95,3,0,20.5755
6188,CA-2015-138954,2015-11-15,2015-11-17,First Class,MH-17785,OFF-BI-10003963,34.944,6,0.2,11.7936
6189,CA-2015-138954,2015-11-15,2015-11-17,First Class,MH-17785,OFF-AR-10001955,119.04,6,0,35.712
6190,CA-2017-157903,2017-04-04,2017-04-08,Standard Class,AM-10705,TEC-PH-10004345,383.84,4,0.2,47.98
6191,CA-2016-157259,2016-12-24,2016-12-28,Standard Class,JM-15535,FUR-FU-10003192,799.56,9,0,207.8856
6192,CA-2017-107986,2017-12-13,2017-12-13,Same Day,MW-18220,OFF-ST-10001325,31.44,3,0,8.4888
6193,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,AG-10330,OFF-PA-10000019,25.92,5,0.2,9.072
6194,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,AG-10330,OFF-BI-10003429,6.33,5,0.8,-9.8115
6195,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,AG-10330,OFF-PA-10000176,75.88,5,0.2,26.558
6196,CA-2017-113453,2017-10-21,2017-10-28,Standard Class,CM-12160,TEC-PH-10004165,329.988,2,0.4,-76.9972
6197,CA-2017-113453,2017-10-21,2017-10-28,Standard Class,CM-12160,OFF-ST-10000352,71.376,3,0.2,-4.461
6198,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,RA-19915,OFF-PA-10000726,63.77,7,0,28.6965
6199,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,RA-19915,TEC-PH-10001536,50.97,3,0,13.2522
6200,CA-2015-149909,2015-11-13,2015-11-17,Standard Class,RA-19915,OFF-PA-10001790,96.08,2,0,46.1184
6201,CA-2015-146675,2015-04-16,2015-04-20,Standard Class,SB-20185,TEC-CO-10001766,1439.968,4,0.2,485.9892
6202,CA-2015-146675,2015-04-16,2015-04-20,Standard Class,SB-20185,TEC-AC-10004396,43.56,3,0.2,-4.9005
6203,CA-2016-118332,2016-12-16,2016-12-23,Standard Class,PK-19075,FUR-CH-10001708,563.92,5,0.2,7.049
6204,CA-2016-133669,2016-10-21,2016-10-27,Standard Class,SV-20935,TEC-PH-10001305,235.152,8,0.4,-47.0304
6205,CA-2017-145660,2017-12-01,2017-12-03,First Class,MG-17650,FUR-FU-10002885,7.712,2,0.2,1.7352
6206,CA-2016-133697,2016-10-20,2016-10-24,Second Class,CM-12445,OFF-PA-10000726,51.016,7,0.2,15.9425
6207,CA-2016-133697,2016-10-20,2016-10-24,Second Class,CM-12445,OFF-FA-10003112,25.248,4,0.2,7.89
6208,CA-2016-133697,2016-10-20,2016-10-24,Second Class,CM-12445,FUR-CH-10002372,56.686,1,0.3,-14.5764
6209,CA-2017-148138,2017-09-29,2017-10-03,Standard Class,ME-18010,OFF-ST-10000563,51.168,2,0.2,-6.396
6210,CA-2017-119809,2017-08-18,2017-08-25,Standard Class,YS-21880,OFF-BI-10003925,2793.528,9,0.2,942.8157
6211,CA-2017-119809,2017-08-18,2017-08-25,Standard Class,YS-21880,OFF-ST-10003306,1000.02,7,0,290.0058
6212,CA-2017-119809,2017-08-18,2017-08-25,Standard Class,YS-21880,FUR-FU-10001475,65.94,3,0,22.4196
6213,CA-2017-149944,2017-11-12,2017-11-16,Second Class,MB-17305,OFF-FA-10003495,18.24,3,0,9.12
6214,CA-2017-149944,2017-11-12,2017-11-16,Second Class,MB-17305,OFF-AP-10004708,76.12,2,0,22.0748
6215,CA-2014-128538,2014-10-11,2014-10-15,Standard Class,AS-10240,OFF-EN-10001219,7.64,1,0,3.7436
6216,CA-2015-161711,2015-11-28,2015-12-03,Standard Class,MC-17425,FUR-FU-10000087,68.16,3,0,27.9456
6217,CA-2015-161711,2015-11-28,2015-12-03,Standard Class,MC-17425,OFF-EN-10001539,62.24,8,0,29.2528
6218,US-2015-129553,2015-07-27,2015-08-02,Standard Class,PG-18820,TEC-PH-10004897,29.97,3,0,0.2997
6219,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,JS-16030,TEC-PH-10001300,125.7,6,0,35.196
6220,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,JS-16030,TEC-PH-10001557,191.98,2,0,51.8346
6221,CA-2016-160220,2016-10-20,2016-10-26,Standard Class,JS-16030,OFF-ST-10000617,20.86,7,0,1.4602
6222,US-2017-157224,2017-09-14,2017-09-18,Second Class,JB-16000,OFF-LA-10000121,56.7,9,0,26.082
6223,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,DK-12985,FUR-FU-10000087,72.704,4,0.2,19.0848
6224,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,DK-12985,OFF-AR-10000422,12.264,7,0.2,1.0731
6225,CA-2017-140627,2017-12-23,2017-12-27,Standard Class,DK-12985,OFF-ST-10004123,218.352,3,0.2,-54.588
6226,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,FUR-BO-10003660,66.294,1,0.7,-103.8606
6227,CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,FUR-CH-10000422,291.168,4,0.2,-14.5584
6228,CA-2014-148782,2014-11-02,2014-11-07,Standard Class,PO-18850,TEC-PH-10002923,88.776,3,0.2,7.7679
6229,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,BT-11530,TEC-PH-10004093,110.376,4,0.4,-20.2356
6230,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,BT-11530,TEC-AC-10000171,55.176,3,0.2,15.8631
6231,CA-2017-127656,2017-07-11,2017-07-17,Standard Class,NW-18400,OFF-AR-10001166,30.32,4,0,11.8248
6232,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,FUR-CH-10003199,177.568,2,0.2,8.8784
6233,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,OFF-PA-10002005,19.44,3,0,9.3312
6234,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,OFF-PA-10004101,71.28,11,0,34.2144
6235,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,OFF-BI-10004600,1471.96,5,0.2,459.9875
6236,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,TEC-PH-10000127,79.96,5,0.2,-17.991
6237,CA-2016-144400,2016-02-23,2016-02-27,Standard Class,AC-10420,OFF-EN-10004386,57.576,3,0.2,21.591
6238,US-2016-155180,2016-01-22,2016-01-29,Standard Class,TB-21280,OFF-BI-10004506,26.336,4,0.2,9.2176
6239,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,HA-14905,FUR-FU-10004597,166.5,3,0,21.645
6240,CA-2015-134075,2015-12-12,2015-12-16,Standard Class,HA-14905,OFF-ST-10001496,360.38,2,0,93.6988
6241,US-2016-131912,2016-10-29,2016-11-01,Second Class,LH-17155,OFF-BI-10004236,11.744,1,0.2,3.8168
6242,CA-2017-141572,2017-05-28,2017-05-31,Second Class,LO-17170,FUR-FU-10001185,247.44,8,0,101.4504
6243,CA-2014-134621,2014-12-21,2014-12-28,Standard Class,DP-13390,OFF-BI-10000977,18.24,2,0.7,-14.592
6244,CA-2016-165561,2016-11-24,2016-11-28,Standard Class,CR-12580,OFF-SU-10004782,25.35,3,0,7.605
6245,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,OFF-AR-10002067,119.04,6,0,30.9504
6246,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,FUR-FU-10002364,22.14,3,0,6.4206
6247,CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,TEC-AC-10002018,13.98,2,0,6.0114
6248,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,OFF-BI-10000632,43.41,1,0,19.9686
6249,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,FUR-FU-10003981,6.24,3,0,2.6208
6250,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,OFF-AP-10001564,465.16,2,0,120.9416
6251,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,OFF-PA-10004082,7.98,1,0,3.99
6252,CA-2014-101147,2014-12-02,2014-12-04,First Class,MC-17575,OFF-AP-10004249,2.394,1,0.8,-6.3441
6253,CA-2014-165806,2014-04-07,2014-04-07,Same Day,VM-21685,OFF-PA-10003441,58.32,9,0,27.9936
6254,CA-2014-165806,2014-04-07,2014-04-07,Same Day,VM-21685,TEC-PH-10004922,200.97,3,0,50.2425
6255,CA-2015-151624,2015-09-08,2015-09-14,Standard Class,VW-21775,FUR-FU-10001731,21.36,8,0,8.1168
6256,CA-2017-139444,2017-09-09,2017-09-15,Standard Class,GK-14620,OFF-LA-10000134,9.856,4,0.2,3.4496
6257,CA-2015-133977,2015-09-06,2015-09-08,Second Class,AT-10435,OFF-BI-10003166,3.444,1,0.7,-2.5256
6258,CA-2017-141425,2017-11-02,2017-11-06,Second Class,AR-10825,OFF-SU-10000646,384.592,2,0.2,-81.7258
6259,CA-2015-133536,2015-03-28,2015-03-30,Second Class,JH-15820,OFF-EN-10004459,22.92,3,0,11.2308
6260,CA-2015-150441,2015-08-13,2015-08-17,Second Class,RA-19285,OFF-BI-10003529,11.36,4,0,5.5664
