1757,NIC Inc.,EGOV,17.05,$1.11B,1110000000,1999,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/egov
1758,NICE-Systems Limited,NICE,58.88,$3.54B,3540000000,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/nice
1759,Nicholas Financial Inc.,NICK,14.89,$183.31M,183310000,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/nick
1760,NMI Holdings Inc,NMIH,7.54,$440.06M,440060000,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/nmih
1761,NN Inc.,NNBR,27.1,$513.74M,513740000,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nnbr
1762,Noodles & Company,NDLS,18.9,$563.02M,563020000,2013,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/ndls
1763,Nordson Corporation,NDSN,78.46,$4.86B,4860000000,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ndsn
1764,Nortech Systems Incorporated,NSYS,5.58,$15.31M,15310000,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/nsys
1765,Nortek Inc.,NTK,80.31,$1.3B,1300000000,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntk
1766,Northeast Bancorp,NBN,9.18,$90.32M,90320000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbn
1767,Northeast Community Bancorp Inc.,NECB,6.92,$85.64M,85640000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/necb
1768,Northern Technologies International Corporation,NTIC,20.9,$94.51M,94510000,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/ntic
1769,Northern Trust Corporation,NTRS,70.08,$16.5B,16500000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ntrs
1770,Northfield Bancorp Inc.,NFBK,14.445,$707.53M,707530000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nfbk
1771,Northrim BanCorp Inc,NRIM,22.36,$152.81M,152810000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nrim
1772,Northwest Bancshares Inc.,NWBI,11.76,$1.12B,1120000000,2009,Finance,Major Banks,http://www.nasdaq.com/symbol/nwbi
1773,Northwest Biotherapeutics Inc.,NWBO,6.37,$396.33M,396330000,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nwbo
1774,Northwest Pipe Company,NWPX,25.11,$239.05M,239050000,1995,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nwpx
1775,Norwegian Cruise Line Holdings Ltd.,NCLH,47.77,$9.71B,9710000000,2013,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nclh
1776,Norwood Financial Corp.,NWFL,28.6001,$104.27M,104270000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nwfl
1777,Nova Lifestyle Inc,NVFY,2.5997,$54.04M,54040000,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/nvfy
1778,Nova Measuring Instruments Ltd.,NVMI,11.45,$317.49M,317490000,2000,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/nvmi
1779,Novadaq Technologies Inc,NVDQ,15.35,$853.04M,853040000,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/nvdq
1780,Novatel Wireless Inc.,MIFI,4.97,$221.85M,221850000,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/mifi
1781,Novavax Inc.,NVAX,9.51,$2.27B,2270000000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nvax
1782,Novogen Limited,NVGN,2.76,$18.61M,18610000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvgn
1783,NPS Pharmaceuticals Inc.,NPSP,45.97,$4.91B,4910000000,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/npsp
1784,NTELOS Holdings Corp.,NTLS,4.97,$107.38M,107380000,2006,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntls
1785,Nuance Communications Inc.,NUAN,14.025,$4.56B,4560000000,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nuan
1786,Numerex Corp.,NMRX,11.3,$214.43M,214430000,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/nmrx
1787,Nutraceutical International Corporation,NUTR,17.82,$171.7M,171700000,1998,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/nutr
1788,NutriSystem Inc,NTRI,17.56,$505.24M,505240000,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/ntri
1789,NuVasive Inc.,NUVA,47.98,$2.26B,2260000000,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nuva
1790,Nuveen NASDAQ 100 Dynamic Overwrite Fund,QQQX,19.32,$357.61M,357610000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqqx
1791,NV5 Holdings Inc.,NVEE,12.3,$70.75M,70750000,2013,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nvee
1792,NVE Corporation,NVEC,63.38,$307.9M,307900000,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvec
1793,NVIDIA Corporation,NVDA,22.335,$12.14B,12140000000,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvda
1794,NXP Semiconductors N.V.,NXPI,84.66,$19.54B,19540000000,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/nxpi
1795,NxStage Medical Inc.,NXTM,17.77,$1.1B,1100000000,2005,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/nxtm
1796,NXT-ID Inc.,NXTD,2.67,$65.93M,65930000,n/a,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/nxtd
1797,Nymox Pharmaceutical Corporation,NYMX,0.41,$14.68M,14680000,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/nymx
1798,O2Micro International Limited,OIIM,2.54,$67.42M,67420000,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/oiim
1799,Oak Valley Bancorp (CA),OVLY,10.08,$81.39M,81390000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ovly
1800,Ocata Therapeutics Inc.,OCAT,6.148,n/a,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ocat
1801,Ocean Bio-Chem Inc.,OBCI,5.36,$47.78M,47780000,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/obci
1802,Ocean Power Technologies Inc.,OPTT,0.53,$9.58M,9580000,2007,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/optt
1803,Ocean Rig UDW Inc.,ORIG,8.61,$1.14B,1140000000,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/orig
1804,Ocean Shore Holding Co.,OSHC,14.39,$92.4M,92400000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/oshc
1805,OceanFirst Financial Corp.,OCFC,16.84,$295.93M,295930000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ocfc
1806,Ocera Therapeutics Inc.,OCRX,6,$118.45M,118450000,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ocrx
1807,Oclaro Inc.,OCLR,1.51,$164.62M,164620000,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/oclr
1808,Oconee Federal Financial Corp.,OFED,20.6526,$120.5M,120500000,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ofed
1809,Ocular Therapeutix Inc.,OCUL,31.37,$668.88M,668880000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ocul
1810,Oculus Innovative Sciences Inc.,OCLS,0.913,$13.61M,13610000,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ocls
1811,Odyssey Marine Exploration Inc.,OMEX,0.7494,$63.94M,63940000,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/omex
1812,Office Depot Inc.,ODP,9.49,$5.11B,5110000000,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/odp
1813,OFS Capital Corporation,OFS,11.6701,$112.48M,112480000,2012,n/a,n/a,http://www.nasdaq.com/symbol/ofs
1814,OHA Investment Corporation,OHAI,4.75,$97.93M,97930000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ohai
1815,Ohio Valley Banc Corp.,OVBC,23.72,$97.22M,97220000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ovbc
1816,Ohr Pharmaceuticals Inc.,OHRP,7.15,$212.01M,212010000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ohrp
1817,Old Dominion Freight Line Inc.,ODFL,77.775,$6.7B,6700000000,1991,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/odfl
1818,Old Line Bancshares Inc.,OLBK,14.4,$155.4M,155400000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/olbk
1819,Old National Bancorp,ONB,14.03,$1.6B,1600000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/onb
1820,Old Point Financial Corporation,OPOF,14.96,$74.19M,74190000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/opof
1821,Old Second Bancorp Inc.,OSBC,5.52,$162.52M,162520000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/osbc
1822,Olympic Steel Inc.,ZEUS,16.35,$179.56M,179560000,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/zeus
1823,Omega Flex Inc.,OFLX,30.84,$311.23M,311230000,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/oflx
1824,Omeros Corporation,OMER,21.25,$799.56M,799560000,2009,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/omer
1825,Omnicell Inc.,OMCL,35.21,$1.25B,1250000000,2001,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/omcl
1826,OmniVision Technologies Inc.,OVTI,26.64,$1.54B,1540000000,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/ovti
1827,ON Semiconductor Corporation,ONNN,12.02,$5.24B,5240000000,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/onnn
1828,On Track Innovations Ltd,OTIV,1.41,$47.35M,47350000,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/otiv
1829,OncoGenex Pharmaceuticals Inc.,OGXI,2.27,$48.31M,48310000,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/ogxi
1830,Oncolytics Biotech Inc.,ONCY,0.665,$62.19M,62190000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/oncy
1831,OncoMed Pharmaceuticals Inc.,OMED,27.05,$806.96M,806960000,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/omed
1832,Onconova Therapeutics Inc.,ONTX,2.38,$51.63M,51630000,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ontx
1833,Oncothyreon Inc.,ONTY,1.55,$141.91M,141910000,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/onty
1834,One Horizon Group Inc.,OHGI,1.7966,$59.15M,59150000,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ohgi
1835,Oneida Financial Corp.,ONFC,13.12,$92.13M,92130000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/onfc
1836,Onvia Inc.,ONVI,4.51,$33.36M,33360000,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/onvi
1837,Open Text Corporation,OTEX,59.75,$7.3B,7300000000,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/otex
1838,Opexa Therapeutics Inc.,OPXA,0.73,$20.57M,20570000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opxa
1839,Ophthotech Corporation,OPHT,55.82,$1.88B,1880000000,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opht
1840,Optibase Ltd.,OBAS,6.18,$32.03M,32030000,1999,Finance,Real Estate,http://www.nasdaq.com/symbol/obas
1841,Optical Cable Corporation,OCC,5.13,$35.09M,35090000,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/occ
1842,OptimumBank Holdings Inc.,OPHC,1.043,$9.7M,9700000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ophc
1843,Opus Bank,OPB,28.49,$800.6M,800600000,2014,n/a,n/a,http://www.nasdaq.com/symbol/opb
1844,Oramed Pharmaceuticals Inc.,ORMP,4.7,$50.92M,50920000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ormp
1845,OraSure Technologies Inc.,OSUR,7.84,$439.49M,439490000,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/osur
1846,ORBCOMM Inc.,ORBC,5.71,$388.99M,388990000,2006,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/orbc
1847,Orbotech Ltd.,ORBK,16.2,$672.38M,672380000,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/orbk
1848,O'Reilly Automotive Inc.,ORLY,205.84,$20.88B,20880000000,1993,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/orly
1849,Orexigen Therapeutics Inc.,OREX,5.96,$734.07M,734070000,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/orex
1850,Origin Agritech Limited,SEED,1.35,$30.7M,30700000,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/seed
1851,Oritani Financial Corp.,ORIT,14.33,$632.51M,632510000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/orit
1852,Orrstown Financial Services Inc,ORRF,16.77,$138.58M,138580000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/orrf
1853,Orthofix International N.V.,OFIX,31.99,$589.78M,589780000,1992,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ofix
1854,OSI Systems Inc.,OSIS,72.5,$1.44B,1440000000,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/osis
1855,Osiris Therapeutics Inc.,OSIR,16.52,$566.97M,566970000,2006,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/osir
1856,Ossen Innovation Co. Ltd.,OSN,0.75,$14.93M,14930000,2010,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/osn
1857,Otelco Inc.,OTEL,5.0372,$15.63M,15630000,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/otel
1858,Otonomy Inc.,OTIC,33.31,$802.96M,802960000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/otic
1859,Otter Tail Corporation,OTTR,32.42,$1.19B,1190000000,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ottr
1860,Outerwall Inc.,OUTR,67.27,$1.28B,1280000000,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/outr
1861,Ovascience Inc.,OVAS,46.05,$1.12B,1120000000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ovas
1862,Overstock.com Inc.,OSTK,21.33,$512.71M,512710000,2002,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/ostk
1863,Oxbridge Re Holdings Limited,OXBR,6.12,$36.72M,36720000,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/oxbr
1864,Oxford Immunotec Global PLC,OXFD,13.26,$233.53M,233530000,2013,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/oxfd
1865,Oxford Lane Capital Corp.,OXLC,15.47,$242.93M,242930000,2011,n/a,n/a,http://www.nasdaq.com/symbol/oxlc
1866,OXiGENE Inc.,OXGN,1.74,$36.03M,36030000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/oxgn
1867,P & F Industries Inc.,PFIN,7.6,$27.24M,27240000,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/pfin
1868,P.A.M. Transportation Services Inc.,PTSI,56.31,$450.07M,450070000,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ptsi
1869,PACCAR Inc.,PCAR,64.59,$22.87B,22870000000,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/pcar
1870,Pacific Biosciences of California Inc.,PACB,6.85,$506.4M,506400000,2010,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/pacb
1871,Pacific Continental Corporation (Ore),PCBK,13.44,$238.12M,238120000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pcbk
1872,Pacific DataVision Inc.,PDVW,55,n/a,0,2015,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/pdvw
1873,Pacific Ethanol Inc.,PEIX,9.73,$238.24M,238240000,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/peix
1874,Pacific Mercantile Bancorp,PMBC,7.1,$137.99M,137990000,2000,Finance,Major Banks,http://www.nasdaq.com/symbol/pmbc
1875,Pacific Premier Bancorp Inc,PPBI,16.07,$271.49M,271490000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ppbi
1876,Pacific Sunwear of California Inc.,PSUN,2.84,$196.71M,196710000,1999,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/psun
1877,Pacira Pharmaceuticals Inc.,PCRX,117.33,$4.23B,4230000000,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pcrx
1878,PacWest Bancorp,PACW,45.55,$4.69B,4690000000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pacw
1879,Pain Therapeutics,PTIE,1.96,$89.68M,89680000,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptie
1880,Palmetto Bancshares Inc. (SC),PLMT,17.03,$217.87M,217870000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/plmt
1881,Pan American Silver Corp.,PAAS,10,$1.52B,1520000000,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/paas
1882,Panera Bread Company,PNRA,157.48,$4.25B,4250000000,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/pnra
1883,Pangaea Logistics Solutions Ltd.,PANL,2.6292,26.29,#VALUE!,1996,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/panl
1884,Papa John&#39;S International Inc.,PZZA,64.83,$2.6B,2600000000,1993,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/pzza
1885,Papa Murphy&#39;s Holdings Inc.,FRSH,13.63,$230.91M,230910000,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frsh
1886,Paragon Shipping Inc.,PRGN,1.89,$46.48M,46480000,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/prgn
1887,Paratek Pharmaceuticals Inc.,PRTK,31.4,$4.18M,4180000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prtk
1888,PAREXEL International Corporation,PRXL,63.56,$3.48B,3480000000,1995,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/prxl
1889,Park City Group Inc.,PCYG,13.2,$229.27M,229270000,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/pcyg
1890,Park Sterling Corporation,PSTB,6.99,$313.5M,313500000,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/pstb
1891,Parke Bancorp Inc.,PKBK,11.572,$69.34M,69340000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pkbk
1892,ParkerVision Inc.,PRKR,1.04,$101.03M,101030000,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/prkr
1893,Park-Ohio Holdings Corp.,PKOH,56.16,$702.62M,702620000,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/pkoh
1894,Parnell Pharmaceuticals Holdings Ltd,PARN,4.4966,$59.73M,59730000,2014,n/a,n/a,http://www.nasdaq.com/symbol/parn
1895,Partner Communications Company Ltd.,PTNR,3.83,$597.32M,597320000,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ptnr
1896,Pathfinder Bancorp Inc.,PBHC,9.82,$42.74M,42740000,n/a,Finance,Banks,http://www.nasdaq.com/symbol/pbhc
1897,Patrick Industries Inc.,PATK,59.1,$607.65M,607650000,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/patk
1898,Patriot National Bancorp Inc.,PNBK,1.58,$61.87M,61870000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pnbk
1899,Patriot Transportation Holding Inc.,PATI,23.2,$75.04M,75040000,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/pati
1900,Pattern Energy Group Inc.,PEGI,28.26,$1.95B,1950000000,2013,n/a,n/a,http://www.nasdaq.com/symbol/pegi
1901,Patterson Companies Inc.,PDCO,49.29,$5.08B,5080000000,1992,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/pdco
1902,Patterson-UTI Energy Inc.,PTEN,18.32,$2.68B,2680000000,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pten
1903,Paychex Inc.,PAYX,49.555,$18B,18000000000,1983,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/payx
1904,Paylocity Holding Corporation,PCTY,30.21,$1.53B,1530000000,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/pcty
1905,PC Connection Inc.,PCCC,24.64,$648.1M,648100000,1998,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/pccc
1906,PCM Inc.,PCMI,9.72,$120.34M,120340000,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/pcmi
